wafer_id,lot_id,wafer_no,slot,status
LOT_A_094_W01,LOT_A_094,1,1,COMPLETE
LOT_A_094_W02,LOT_A_094,2,2,COMPLETE
LOT_A_094_W03,LOT_A_094,3,3,COMPLETE
LOT_A_094_W04,LOT_A_094,4,4,COMPLETE
LOT_A_094_W05,LOT_A_094,5,5,COMPLETE
LOT_A_094_W06,LOT_A_094,6,6,COMPLETE
LOT_A_094_W07,LOT_A_094,7,7,COMPLETE
LOT_A_094_W08,LOT_A_094,8,8,COMPLETE
LOT_A_094_W09,LOT_A_094,9,9,COMPLETE
LOT_A_094_W10,LOT_A_094,10,10,COMPLETE
LOT_A_094_W11,LOT_A_094,11,11,COMPLETE
LOT_A_094_W12,LOT_A_094,12,12,COMPLETE
LOT_A_094_W13,LOT_A_094,13,13,COMPLETE
LOT_A_094_W14,LOT_A_094,14,14,COMPLETE
LOT_A_094_W15,LOT_A_094,15,15,COMPLETE
LOT_A_094_W16,LOT_A_094,16,16,COMPLETE
LOT_A_094_W17,LOT_A_094,17,17,COMPLETE
LOT_A_094_W18,LOT_A_094,18,18,COMPLETE
LOT_A_094_W19,LOT_A_094,19,19,COMPLETE
LOT_A_094_W20,LOT_A_094,20,20,COMPLETE
LOT_A_094_W21,LOT_A_094,21,21,COMPLETE
LOT_A_094_W22,LOT_A_094,22,22,COMPLETE
LOT_A_094_W23,LOT_A_094,23,23,COMPLETE
LOT_A_094_W24,LOT_A_094,24,24,COMPLETE
LOT_A_094_W25,LOT_A_094,25,25,COMPLETE
LOT_A_095_W01,LOT_A_095,1,1,COMPLETE
LOT_A_095_W02,LOT_A_095,2,2,COMPLETE
LOT_A_095_W03,LOT_A_095,3,3,COMPLETE
LOT_A_095_W04,LOT_A_095,4,4,COMPLETE
LOT_A_095_W05,LOT_A_095,5,5,COMPLETE
LOT_A_095_W06,LOT_A_095,6,6,COMPLETE
LOT_A_095_W07,LOT_A_095,7,7,COMPLETE
LOT_A_095_W08,LOT_A_095,8,8,COMPLETE
LOT_A_095_W09,LOT_A_095,9,9,COMPLETE
LOT_A_095_W10,LOT_A_095,10,10,COMPLETE
LOT_A_095_W11,LOT_A_095,11,11,COMPLETE
LOT_A_095_W12,LOT_A_095,12,12,COMPLETE
LOT_A_095_W13,LOT_A_095,13,13,COMPLETE
LOT_A_095_W14,LOT_A_095,14,14,COMPLETE
LOT_A_095_W15,LOT_A_095,15,15,COMPLETE
LOT_A_095_W16,LOT_A_095,16,16,COMPLETE
LOT_A_095_W17,LOT_A_095,17,17,COMPLETE
LOT_A_095_W18,LOT_A_095,18,18,COMPLETE
LOT_A_095_W19,LOT_A_095,19,19,COMPLETE
LOT_A_095_W20,LOT_A_095,20,20,COMPLETE
LOT_A_095_W21,LOT_A_095,21,21,COMPLETE
LOT_A_095_W22,LOT_A_095,22,22,COMPLETE
LOT_A_095_W23,LOT_A_095,23,23,COMPLETE
LOT_A_095_W24,LOT_A_095,24,24,COMPLETE
LOT_A_095_W25,LOT_A_095,25,25,COMPLETE
LOT_A_096_W01,LOT_A_096,1,1,COMPLETE
LOT_A_096_W02,LOT_A_096,2,2,COMPLETE
LOT_A_096_W03,LOT_A_096,3,3,COMPLETE
LOT_A_096_W04,LOT_A_096,4,4,COMPLETE
LOT_A_096_W05,LOT_A_096,5,5,COMPLETE
LOT_A_096_W06,LOT_A_096,6,6,COMPLETE
LOT_A_096_W07,LOT_A_096,7,7,COMPLETE
LOT_A_096_W08,LOT_A_096,8,8,COMPLETE
LOT_A_096_W09,LOT_A_096,9,9,COMPLETE
LOT_A_096_W10,LOT_A_096,10,10,COMPLETE
LOT_A_096_W11,LOT_A_096,11,11,COMPLETE
LOT_A_096_W12,LOT_A_096,12,12,COMPLETE
LOT_A_096_W13,LOT_A_096,13,13,COMPLETE
LOT_A_096_W14,LOT_A_096,14,14,COMPLETE
LOT_A_096_W15,LOT_A_096,15,15,COMPLETE
LOT_A_096_W16,LOT_A_096,16,16,COMPLETE
LOT_A_096_W17,LOT_A_096,17,17,COMPLETE
LOT_A_096_W18,LOT_A_096,18,18,COMPLETE
LOT_A_096_W19,LOT_A_096,19,19,COMPLETE
LOT_A_096_W20,LOT_A_096,20,20,COMPLETE
LOT_A_096_W21,LOT_A_096,21,21,COMPLETE
LOT_A_096_W22,LOT_A_096,22,22,COMPLETE
LOT_A_096_W23,LOT_A_096,23,23,COMPLETE
LOT_A_096_W24,LOT_A_096,24,24,COMPLETE
LOT_A_096_W25,LOT_A_096,25,25,COMPLETE
LOT_A_097_W01,LOT_A_097,1,1,COMPLETE
LOT_A_097_W02,LOT_A_097,2,2,COMPLETE
LOT_A_097_W03,LOT_A_097,3,3,COMPLETE
LOT_A_097_W04,LOT_A_097,4,4,COMPLETE
LOT_A_097_W05,LOT_A_097,5,5,COMPLETE
LOT_A_097_W06,LOT_A_097,6,6,COMPLETE
LOT_A_097_W07,LOT_A_097,7,7,COMPLETE
LOT_A_097_W08,LOT_A_097,8,8,COMPLETE
LOT_A_097_W09,LOT_A_097,9,9,COMPLETE
LOT_A_097_W10,LOT_A_097,10,10,COMPLETE
LOT_A_097_W11,LOT_A_097,11,11,COMPLETE
LOT_A_097_W12,LOT_A_097,12,12,COMPLETE
LOT_A_097_W13,LOT_A_097,13,13,COMPLETE
LOT_A_097_W14,LOT_A_097,14,14,COMPLETE
LOT_A_097_W15,LOT_A_097,15,15,COMPLETE
LOT_A_097_W16,LOT_A_097,16,16,COMPLETE
LOT_A_097_W17,LOT_A_097,17,17,COMPLETE
LOT_A_097_W18,LOT_A_097,18,18,COMPLETE
LOT_A_097_W19,LOT_A_097,19,19,COMPLETE
LOT_A_097_W20,LOT_A_097,20,20,COMPLETE
LOT_A_097_W21,LOT_A_097,21,21,COMPLETE
LOT_A_097_W22,LOT_A_097,22,22,COMPLETE
LOT_A_097_W23,LOT_A_097,23,23,COMPLETE
LOT_A_097_W24,LOT_A_097,24,24,COMPLETE
LOT_A_097_W25,LOT_A_097,25,25,COMPLETE
LOT_A_098_W01,LOT_A_098,1,1,COMPLETE
LOT_A_098_W02,LOT_A_098,2,2,COMPLETE
LOT_A_098_W03,LOT_A_098,3,3,COMPLETE
LOT_A_098_W04,LOT_A_098,4,4,COMPLETE
LOT_A_098_W05,LOT_A_098,5,5,COMPLETE
LOT_A_098_W06,LOT_A_098,6,6,COMPLETE
LOT_A_098_W07,LOT_A_098,7,7,COMPLETE
LOT_A_098_W08,LOT_A_098,8,8,COMPLETE
LOT_A_098_W09,LOT_A_098,9,9,COMPLETE
LOT_A_098_W10,LOT_A_098,10,10,COMPLETE
LOT_A_098_W11,LOT_A_098,11,11,COMPLETE
LOT_A_098_W12,LOT_A_098,12,12,COMPLETE
LOT_A_098_W13,LOT_A_098,13,13,COMPLETE
LOT_A_098_W14,LOT_A_098,14,14,COMPLETE
LOT_A_098_W15,LOT_A_098,15,15,COMPLETE
LOT_A_098_W16,LOT_A_098,16,16,COMPLETE
LOT_A_098_W17,LOT_A_098,17,17,COMPLETE
LOT_A_098_W18,LOT_A_098,18,18,COMPLETE
LOT_A_098_W19,LOT_A_098,19,19,COMPLETE
LOT_A_098_W20,LOT_A_098,20,20,COMPLETE
LOT_A_098_W21,LOT_A_098,21,21,COMPLETE
LOT_A_098_W22,LOT_A_098,22,22,COMPLETE
LOT_A_098_W23,LOT_A_098,23,23,COMPLETE
LOT_A_098_W24,LOT_A_098,24,24,COMPLETE
LOT_A_098_W25,LOT_A_098,25,25,COMPLETE
LOT_A_099_W01,LOT_A_099,1,1,COMPLETE
LOT_A_099_W02,LOT_A_099,2,2,COMPLETE
LOT_A_099_W03,LOT_A_099,3,3,COMPLETE
LOT_A_099_W04,LOT_A_099,4,4,COMPLETE
LOT_A_099_W05,LOT_A_099,5,5,COMPLETE
LOT_A_099_W06,LOT_A_099,6,6,COMPLETE
LOT_A_099_W07,LOT_A_099,7,7,COMPLETE
LOT_A_099_W08,LOT_A_099,8,8,COMPLETE
LOT_A_099_W09,LOT_A_099,9,9,COMPLETE
LOT_A_099_W10,LOT_A_099,10,10,COMPLETE
LOT_A_099_W11,LOT_A_099,11,11,COMPLETE
LOT_A_099_W12,LOT_A_099,12,12,COMPLETE
LOT_A_099_W13,LOT_A_099,13,13,COMPLETE
LOT_A_099_W14,LOT_A_099,14,14,COMPLETE
LOT_A_099_W15,LOT_A_099,15,15,COMPLETE
LOT_A_099_W16,LOT_A_099,16,16,COMPLETE
LOT_A_099_W17,LOT_A_099,17,17,COMPLETE
LOT_A_099_W18,LOT_A_099,18,18,COMPLETE
LOT_A_099_W19,LOT_A_099,19,19,COMPLETE
LOT_A_099_W20,LOT_A_099,20,20,COMPLETE
LOT_A_099_W21,LOT_A_099,21,21,COMPLETE
LOT_A_099_W22,LOT_A_099,22,22,COMPLETE
LOT_A_099_W23,LOT_A_099,23,23,COMPLETE
LOT_A_099_W24,LOT_A_099,24,24,COMPLETE
LOT_A_099_W25,LOT_A_099,25,25,COMPLETE
LOT_A_100_W01,LOT_A_100,1,1,COMPLETE
LOT_A_100_W02,LOT_A_100,2,2,COMPLETE
LOT_A_100_W03,LOT_A_100,3,3,COMPLETE
LOT_A_100_W04,LOT_A_100,4,4,COMPLETE
LOT_A_100_W05,LOT_A_100,5,5,COMPLETE
LOT_A_100_W06,LOT_A_100,6,6,COMPLETE
LOT_A_100_W07,LOT_A_100,7,7,COMPLETE
LOT_A_100_W08,LOT_A_100,8,8,COMPLETE
LOT_A_100_W09,LOT_A_100,9,9,COMPLETE
LOT_A_100_W10,LOT_A_100,10,10,COMPLETE
LOT_A_100_W11,LOT_A_100,11,11,COMPLETE
LOT_A_100_W12,LOT_A_100,12,12,COMPLETE
LOT_A_100_W13,LOT_A_100,13,13,COMPLETE
LOT_A_100_W14,LOT_A_100,14,14,COMPLETE
LOT_A_100_W15,LOT_A_100,15,15,COMPLETE
LOT_A_100_W16,LOT_A_100,16,16,COMPLETE
LOT_A_100_W17,LOT_A_100,17,17,COMPLETE
LOT_A_100_W18,LOT_A_100,18,18,COMPLETE
LOT_A_100_W19,LOT_A_100,19,19,COMPLETE
LOT_A_100_W20,LOT_A_100,20,20,COMPLETE
LOT_A_100_W21,LOT_A_100,21,21,COMPLETE
LOT_A_100_W22,LOT_A_100,22,22,COMPLETE
LOT_A_100_W23,LOT_A_100,23,23,COMPLETE
LOT_A_100_W24,LOT_A_100,24,24,COMPLETE
LOT_A_100_W25,LOT_A_100,25,25,COMPLETE
LOT_A_101_W01,LOT_A_101,1,1,COMPLETE
LOT_A_101_W02,LOT_A_101,2,2,COMPLETE
LOT_A_101_W03,LOT_A_101,3,3,COMPLETE
LOT_A_101_W04,LOT_A_101,4,4,COMPLETE
LOT_A_101_W05,LOT_A_101,5,5,COMPLETE
LOT_A_101_W06,LOT_A_101,6,6,COMPLETE
LOT_A_101_W07,LOT_A_101,7,7,COMPLETE
LOT_A_101_W08,LOT_A_101,8,8,COMPLETE
LOT_A_101_W09,LOT_A_101,9,9,COMPLETE
LOT_A_101_W10,LOT_A_101,10,10,COMPLETE
LOT_A_101_W11,LOT_A_101,11,11,COMPLETE
LOT_A_101_W12,LOT_A_101,12,12,COMPLETE
LOT_A_101_W13,LOT_A_101,13,13,COMPLETE
LOT_A_101_W14,LOT_A_101,14,14,COMPLETE
LOT_A_101_W15,LOT_A_101,15,15,COMPLETE
LOT_A_101_W16,LOT_A_101,16,16,COMPLETE
LOT_A_101_W17,LOT_A_101,17,17,COMPLETE
LOT_A_101_W18,LOT_A_101,18,18,COMPLETE
LOT_A_101_W19,LOT_A_101,19,19,COMPLETE
LOT_A_101_W20,LOT_A_101,20,20,COMPLETE
LOT_A_101_W21,LOT_A_101,21,21,COMPLETE
LOT_A_101_W22,LOT_A_101,22,22,COMPLETE
LOT_A_101_W23,LOT_A_101,23,23,COMPLETE
LOT_A_101_W24,LOT_A_101,24,24,COMPLETE
LOT_A_101_W25,LOT_A_101,25,25,COMPLETE
LOT_A_102_W01,LOT_A_102,1,1,COMPLETE
LOT_A_102_W02,LOT_A_102,2,2,COMPLETE
LOT_A_102_W03,LOT_A_102,3,3,COMPLETE
LOT_A_102_W04,LOT_A_102,4,4,COMPLETE
LOT_A_102_W05,LOT_A_102,5,5,COMPLETE
LOT_A_102_W06,LOT_A_102,6,6,COMPLETE
LOT_A_102_W07,LOT_A_102,7,7,COMPLETE
LOT_A_102_W08,LOT_A_102,8,8,COMPLETE
LOT_A_102_W09,LOT_A_102,9,9,COMPLETE
LOT_A_102_W10,LOT_A_102,10,10,COMPLETE
LOT_A_102_W11,LOT_A_102,11,11,COMPLETE
LOT_A_102_W12,LOT_A_102,12,12,COMPLETE
LOT_A_102_W13,LOT_A_102,13,13,COMPLETE
LOT_A_102_W14,LOT_A_102,14,14,COMPLETE
LOT_A_102_W15,LOT_A_102,15,15,COMPLETE
LOT_A_102_W16,LOT_A_102,16,16,COMPLETE
LOT_A_102_W17,LOT_A_102,17,17,COMPLETE
LOT_A_102_W18,LOT_A_102,18,18,COMPLETE
LOT_A_102_W19,LOT_A_102,19,19,COMPLETE
LOT_A_102_W20,LOT_A_102,20,20,COMPLETE
LOT_A_102_W21,LOT_A_102,21,21,COMPLETE
LOT_A_102_W22,LOT_A_102,22,22,COMPLETE
LOT_A_102_W23,LOT_A_102,23,23,COMPLETE
LOT_A_102_W24,LOT_A_102,24,24,COMPLETE
LOT_A_102_W25,LOT_A_102,25,25,COMPLETE
LOT_A_103_W01,LOT_A_103,1,1,COMPLETE
LOT_A_103_W02,LOT_A_103,2,2,COMPLETE
LOT_A_103_W03,LOT_A_103,3,3,COMPLETE
LOT_A_103_W04,LOT_A_103,4,4,COMPLETE
LOT_A_103_W05,LOT_A_103,5,5,COMPLETE
LOT_A_103_W06,LOT_A_103,6,6,COMPLETE
LOT_A_103_W07,LOT_A_103,7,7,COMPLETE
LOT_A_103_W08,LOT_A_103,8,8,COMPLETE
LOT_A_103_W09,LOT_A_103,9,9,COMPLETE
LOT_A_103_W10,LOT_A_103,10,10,COMPLETE
LOT_A_103_W11,LOT_A_103,11,11,COMPLETE
LOT_A_103_W12,LOT_A_103,12,12,COMPLETE
LOT_A_103_W13,LOT_A_103,13,13,COMPLETE
LOT_A_103_W14,LOT_A_103,14,14,COMPLETE
LOT_A_103_W15,LOT_A_103,15,15,COMPLETE
LOT_A_103_W16,LOT_A_103,16,16,COMPLETE
LOT_A_103_W17,LOT_A_103,17,17,COMPLETE
LOT_A_103_W18,LOT_A_103,18,18,COMPLETE
LOT_A_103_W19,LOT_A_103,19,19,COMPLETE
LOT_A_103_W20,LOT_A_103,20,20,COMPLETE
LOT_A_103_W21,LOT_A_103,21,21,COMPLETE
LOT_A_103_W22,LOT_A_103,22,22,COMPLETE
LOT_A_103_W23,LOT_A_103,23,23,COMPLETE
LOT_A_103_W24,LOT_A_103,24,24,COMPLETE
LOT_A_103_W25,LOT_A_103,25,25,COMPLETE
LOT_A_104_W01,LOT_A_104,1,1,COMPLETE
LOT_A_104_W02,LOT_A_104,2,2,COMPLETE
LOT_A_104_W03,LOT_A_104,3,3,COMPLETE
LOT_A_104_W04,LOT_A_104,4,4,COMPLETE
LOT_A_104_W05,LOT_A_104,5,5,COMPLETE
LOT_A_104_W06,LOT_A_104,6,6,COMPLETE
LOT_A_104_W07,LOT_A_104,7,7,COMPLETE
LOT_A_104_W08,LOT_A_104,8,8,COMPLETE
LOT_A_104_W09,LOT_A_104,9,9,COMPLETE
LOT_A_104_W10,LOT_A_104,10,10,COMPLETE
LOT_A_104_W11,LOT_A_104,11,11,COMPLETE
LOT_A_104_W12,LOT_A_104,12,12,COMPLETE
LOT_A_104_W13,LOT_A_104,13,13,COMPLETE
LOT_A_104_W14,LOT_A_104,14,14,COMPLETE
LOT_A_104_W15,LOT_A_104,15,15,COMPLETE
LOT_A_104_W16,LOT_A_104,16,16,COMPLETE
LOT_A_104_W17,LOT_A_104,17,17,COMPLETE
LOT_A_104_W18,LOT_A_104,18,18,COMPLETE
LOT_A_104_W19,LOT_A_104,19,19,COMPLETE
LOT_A_104_W20,LOT_A_104,20,20,COMPLETE
LOT_A_104_W21,LOT_A_104,21,21,COMPLETE
LOT_A_104_W22,LOT_A_104,22,22,COMPLETE
LOT_A_104_W23,LOT_A_104,23,23,COMPLETE
LOT_A_104_W24,LOT_A_104,24,24,COMPLETE
LOT_A_104_W25,LOT_A_104,25,25,COMPLETE
LOT_A_105_W01,LOT_A_105,1,1,COMPLETE
LOT_A_105_W02,LOT_A_105,2,2,COMPLETE
LOT_A_105_W03,LOT_A_105,3,3,COMPLETE
LOT_A_105_W04,LOT_A_105,4,4,COMPLETE
LOT_A_105_W05,LOT_A_105,5,5,COMPLETE
LOT_A_105_W06,LOT_A_105,6,6,COMPLETE
LOT_A_105_W07,LOT_A_105,7,7,COMPLETE
LOT_A_105_W08,LOT_A_105,8,8,COMPLETE
LOT_A_105_W09,LOT_A_105,9,9,COMPLETE
LOT_A_105_W10,LOT_A_105,10,10,COMPLETE
LOT_A_105_W11,LOT_A_105,11,11,COMPLETE
LOT_A_105_W12,LOT_A_105,12,12,COMPLETE
LOT_A_105_W13,LOT_A_105,13,13,COMPLETE
LOT_A_105_W14,LOT_A_105,14,14,COMPLETE
LOT_A_105_W15,LOT_A_105,15,15,COMPLETE
LOT_A_105_W16,LOT_A_105,16,16,COMPLETE
LOT_A_105_W17,LOT_A_105,17,17,COMPLETE
LOT_A_105_W18,LOT_A_105,18,18,COMPLETE
LOT_A_105_W19,LOT_A_105,19,19,COMPLETE
LOT_A_105_W20,LOT_A_105,20,20,COMPLETE
LOT_A_105_W21,LOT_A_105,21,21,COMPLETE
LOT_A_105_W22,LOT_A_105,22,22,COMPLETE
LOT_A_105_W23,LOT_A_105,23,23,COMPLETE
LOT_A_105_W24,LOT_A_105,24,24,COMPLETE
LOT_A_105_W25,LOT_A_105,25,25,COMPLETE
